chain, name, latitude, longitude, address, city, zip, department, phone, hours, store_id, is_address_computed, is_location_computed, key, ignored, ignore_reason, overload_chain_name, mandatory_coords, country_code
shopmium,Shopmium Armentieres,50.6878822,2.8808203,27 rue de Dunkerque,Armentieres,59280,,0320350794,[],,true,true,sfr:03 20 35 07 94,false,,,true,fr
shopmium,Shopmium Lille,50.635788,3.0660462,4 rue Sec Arembault,Lille,59800,,0320558555,[],,true,true,sfr:03 20 55 85 55,false,,,true,fr
shopmium,Shopmium Villeneuve D'ascq,50.6316211,3.1533357,c.cial Auchan Villeneuve 2 Niv 1,Villeneuve D'ascq,59650,,0320611717,[],,true,true,sfr:03 20 61 17 17,false,,,true,fr
shopmium,Shopmium Lomme,50.65153189999999,2.9759749,c.cial Carrefour 130 rue Grand But,Lomme,59160,,0320932010,[],,true,true,sfr:03 20 93 20 10,false,,,true,fr
shopmium,Shopmium Wasquehal,50.68205030000001,3.1294331,c.cial Carrefour av Grand Cottignies,Wasquehal,59290,,0320983131,[],,true,true,sfr:03 20 98 31 31,false,,,true,fr
shopmium,Shopmium Coquelles,50.93547720000001,1.8085328,c.cial la Cite Europe 1001 bd Kent,Coquelles,62231,,0321001919,[],,true,true,sfr:03 21 00 19 19,false,,,true,fr
shopmium,Shopmium Bethune,50.5294201,2.6390792,52 rue d'Arras,Bethune,62400,,0321014865,[],,true,true,sfr:03 21 01 48 65,false,,,true,fr
shopmium,Shopmium Auchy Les Mines,50.510693,2.785233,c.cial Carrefour Porte des Flandres RN 41,Auchy Les Mines,62138,,0321024980,[],,true,true,sfr:03 21 02 49 80,false,,,true,fr
shopmium,Shopmium Lens,50.4292665,2.8307209,50 place Jean Jaures,Lens,62300,,0321080288,[],,true,true,sfr:03 21 08 02 88,false,,,true,fr
shopmium,Shopmium Arras,50.2892023,2.7791439,2 rue Pasteur,Arras,62000,,0321237818,[],,true,true,sfr:03 21 23 78 18,false,,,true,fr
shopmium,Shopmium Boulogne Sur Mer,50.7237604,1.6038159,49 rue Victor Hugo,Boulogne Sur Mer,62200,,0321306767,[],,true,true,sfr:03 21 30 67 67,false,,,true,fr
shopmium,Shopmium Aire Sur La Lys,50.63389859999999,2.4198679,c.cial Carrefour Val de Lys av de l'Europe,Aire Sur La Lys,62120,,0321398829,[],,true,true,sfr:03 21 39 88 29,false,,,true,fr
shopmium,Shopmium Vendin Le Vieil,50.4700034,2.8126712,c.cial Lens Ii RN 347 route de la Bassee,Vendin Le Vieil,62410,,0321421500,[],,true,true,sfr:03 21 42 15 00,false,,,true,fr
shopmium,Shopmium Lievin,50.417921,2.775222,c.cial Carrefour ZAC Marichelles,Lievin,62800,,0321446499,[],,true,true,sfr:03 21 44 64 99,false,,,true,fr
shopmium,Shopmium Calais,50.95129000000001,1.858686,c.cial des 4 bd s,Calais,62100,,0321465888,[],,true,true,sfr:03 21 46 58 88,false,,,true,fr
shopmium,Shopmium Noyelles Godault,50.40367879999999,2.9723479,Galerie c.cial Auchan Local No 13 ZAC du Bord des Eaux RN 43,Noyelles Godault,62110,,0321495299,[],,true,true,sfr:03 21 49 52 99,false,,,true,fr
shopmium,Shopmium Bruay La Buissiere,50.4944825,2.5734501,c.cial Cora 1115 av de la Liberation,Bruay La Buissiere,62700,,0321625014,[],,true,true,sfr:03 21 62 50 14,false,,,true,fr
shopmium,Shopmium Bethune,50.531036,2.63926,c.cial Auchan la Rotonde Cellule 33,Bethune,62400,,0321689116,[],,true,true,sfr:03 21 68 91 16,false,,,true,fr
shopmium,Shopmium Berck Sur Mer,50.40434,1.597045,c.cial Carrefour,Berck Sur Mer,62600,,0321840324,[],,true,true,sfr:03 21 84 03 24,false,,,true,fr
shopmium,Shopmium Berck Sur Mer,50.4055064,1.5635224,15 rue Carnot,Berck Sur Mer,62600,,0321945516,[],,true,true,sfr:03 21 94 55 16,false,,,true,fr
shopmium,Shopmium Longuenesse,50.73674399999999,2.243632,c.cial Auchan Rives de l'Aa ZAC des Frais Fonds,Longuenesse,62219,,0321987299,[],,true,true,sfr:03 21 98 72 99,false,,,true,fr
shopmium,Shopmium Abbeville,50.105467,1.836833,c.cial Geant Rond Point,Abbeville,80100,,0322203397,[],,true,true,sfr:03 22 20 33 97,false,,,true,fr
shopmium,Shopmium Amiens,49.89219,2.300524,31 rue des 3 Cailloux,Amiens,80000,,0322225888,[],,true,true,sfr:03 22 22 58 88,false,,,true,fr
shopmium,Shopmium Abbeville,50.1069146,1.8346297,18 rue des Lingers,Abbeville,80100,,0322287867,[],,true,true,sfr:03 22 28 78 67,false,,,true,fr
shopmium,Shopmium Amiens Glisy,49.875919,2.384894,c.cial de Glisy RN 29 ZAC Amiens les Pilot,Amiens Glisy,80440,,0322470291,[],,true,true,sfr:03 22 47 02 91,false,,,true,fr
shopmium,Shopmium Dury,49.8732698,2.278046,c.cial Auchan Amiens Sud route de Paris,Dury,80480,,0322896421,[],,true,true,sfr:03 22 89 64 21,false,,,true,fr
shopmium,Shopmium Saint Quentin,49.84660299999999,3.2890309,14 rue des Toiles,Saint Quentin,02100,,0323084000,[],,true,true,sfr:03 23 08 40 00,false,,,true,fr
shopmium,Shopmium Laon,49.5510197,3.6094751,c.cial Carrefour Local N°22 rue Romanette,Laon,02000,,0323202835,[],,true,true,sfr:03 23 20 28 35,false,,,true,fr
shopmium,Shopmium Chauny,49.6136518,3.2192411,36 rue de la Repuiblique,Chauny,02300,,0323370364,[],,true,true,sfr:03 23 37 03 64,false,,,true,fr
shopmium,Shopmium Soissons,49.3823146,3.3276793,17 rue du Commerce,Soissons,02200,,0323590033,[],,true,true,sfr:03 23 59 00 33,false,,,true,fr
shopmium,Shopmium Saint Quentin,49.847066,3.2874,c.cial Auchan route d'Amiens N29,Saint Quentin,02100,,0323670539,[],,true,true,sfr:03 23 67 05 39,false,,,true,fr
shopmium,Shopmium Chateau Thierry,49.1073062,3.4068974,13 rue Charles de Gaulle,Chateau Thierry,02400,,0323690207,[],,true,true,sfr:03 23 69 02 07,false,,,true,fr
shopmium,Shopmium Sedan,49.7000245,4.9483131,57 place des Halles,Sedan,08200,,0324225888,[],,true,true,sfr:03 24 22 58 88,false,,,true,fr
shopmium,Shopmium Charleville Mezieres,49.7717872,4.7201867,57 rue de la Republique,Charleville Mezieres,08000,,0324410888,[],,true,true,sfr:03 24 41 08 88,false,,,true,fr
shopmium,Shopmium Saint Dizier,48.63666749999999,4.9490831,17 rue du Docteur Mougeot,Saint Dizier,52100,,0325055028,[],,true,true,sfr:03 25 05 50 28,false,,,true,fr
shopmium,Shopmium Romilly Sur Seine,48.517732,3.726275,c.cial Leclerc ZA Belle Idee,Romilly Sur Seine,10100,,0325210231,[],,true,true,sfr:03 25 21 02 31,false,,,true,fr
shopmium,Shopmium Chaumont,48.11132310000001,5.1397719,13 place de la Concorde,Chaumont,52000,,0325302888,[],,true,true,sfr:03 25 30 28 88,false,,,true,fr
shopmium,Shopmium La Chapelle St Luc,48.3060259,4.0261884,c.cial l Escapade 4 bd de l Ouest,La Chapelle St Luc,10600,,0325456064,[],,true,true,sfr:03 25 45 60 64,false,,,true,fr
shopmium,Shopmium Saint Julien Les Villas,48.2648407,4.0891133,1 bd de Dijon,Saint Julien Les Villas,10800,,0325493030,[],,true,true,sfr:03 25 49 30 30,false,,,true,fr
shopmium,Shopmium Troyes,48.2960473,4.073767399999999,87 rue Emile Zola,Troyes,10000,,0325732020,[],,true,true,sfr:03 25 73 20 20,false,,,true,fr
shopmium,Shopmium Reims,49.25489409999999,4.0293166,15 rue de Talleyrand,Reims,51100,,0326070646,[],,true,true,sfr:03 26 07 06 46,false,,,true,fr
shopmium,Shopmium St Brice Courcelles,49.2780834,4.0024961,c.cial Leclerc rue de la Croix Maurencienne,St Brice Courcelles,51370,,0326099886,[],,true,true,sfr:03 26 09 98 86,false,,,true,fr
shopmium,Shopmium Epernay,49.0442755,3.9545979,10 rue Saint Martin,Epernay,51200,,0326557639,[],,true,true,sfr:03 26 55 76 39,false,,,true,fr
shopmium,Shopmium Chalons En Champagne,48.956682,4.363073,c.cial Carrefour av Pdt Roosevelt Croix Dampierre,Chalons En Champagne,51000,,0326663720,[],,true,true,sfr:03 26 66 37 20,false,,,true,fr
shopmium,Shopmium Chalons En Champagne,48.9559296,4.3621066,13 rue des Lombards,Chalons En Champagne,51000,,0326675888,[],,true,true,sfr:03 26 67 58 88,false,,,true,fr
shopmium,Shopmium Cormontreuil,49.2232569,4.055568,Parc d'Activite Commerciales les Blancs Monts,Cormontreuil,51350,,0326785888,[],,true,true,sfr:03 26 78 58 88,false,,,true,fr
shopmium,Shopmium Cormontreuil,49.2137439,4.0508259,c.cial Cora route de Louvois,Cormontreuil,51350,,0326861632,[],,true,true,sfr:03 26 86 16 32,false,,,true,fr
shopmium,Shopmium Douai,50.3683666,3.0817546,35 rue de Belain,Douai,59500,,0327081142,[],,true,true,sfr:03 27 08 11 42,false,,,true,fr
shopmium,Shopmium Valenciennes,50.357113,3.518332,c.cial place d Armes Rdc Local N° B001,Valenciennes,59300,,0327295670,[],,true,true,sfr:03 27 29 56 70,false,,,true,fr
shopmium,Shopmium Petite Foret,50.367423,3.480099,c.cial Auchan Petite Foret N45,Petite Foret,59494,,0327311213,[],,true,true,sfr:03 27 31 12 13,false,,,true,fr
shopmium,Shopmium Denain,50.326801,3.392783,c.cial Carrefour Denain rue Villars,Denain,59220,,0327318740,[],,true,true,sfr:03 27 31 87 40,false,,,true,fr
shopmium,Shopmium Valenciennes,50.3581092,3.5246819,12 rue du Quesnoy,Valenciennes,59300,,0327329444,[],,true,true,sfr:03 27 32 94 44,false,,,true,fr
shopmium,Shopmium Maubeuge,50.2751338,3.9731645,37 av de France,Maubeuge,59600,,0327580795,[],,true,true,sfr:03 27 58 07 95,false,,,true,fr
shopmium,Shopmium Louvroil,50.26374,3.959502,c.cial Val de Sambre Cellule N°108,Louvroil,59720,,0327602365,[],,true,true,sfr:03 27 60 23 65,false,,,true,fr
shopmium,Shopmium Escaudoeuvres,50.184383,3.2532165,c.cial Auchan 2 rue Jean Jaures,Escaudoeuvres,59161,,0327823030,[],,true,true,sfr:03 27 82 30 30,false,,,true,fr
shopmium,Shopmium Cambrai,50.1750975,3.2339184,4 av de la Victoire,Cambrai,59400,,0327824593,[],,true,true,sfr:03 27 82 45 93,false,,,true,fr
shopmium,Shopmium Flers En Escrebieux,50.397772,3.061237,c.cial Douai Flers N43,Flers En Escrebieux,59128,,0327870723,[],,true,true,sfr:03 27 87 07 23,false,,,true,fr
shopmium,Shopmium Sin Le Noble,50.343357,3.10112,c.cial Auchan les Epis,Sin Le Noble,59450,,0327975861,[],,true,true,sfr:03 27 97 58 61,false,,,true,fr
shopmium,Shopmium Faches Thumesnil,50.58198,3.080825,c.cial Auchan Faches Thumesnil,Faches Thumesnil,59155,,0328169566,[],,true,true,sfr:03 28 16 95 66,false,,,true,fr
shopmium,Shopmium Grande Synthe,51.0113824,2.2952331,c.cial Auchan Flandre av de l'Ancien Village,Grande Synthe,59760,,0328214438,[],,true,true,sfr:03 28 21 44 38,false,,,true,fr
shopmium,Shopmium Lille,50.62925,3.057256,c.cial Euralille Niveau 1,Lille,59000,,0328364343,[],,true,true,sfr:03 28 36 43 43,false,,,true,fr
shopmium,Shopmium Hazebrouck,50.72748,2.542555,c.cial Carrefour Parc de la Creule,Hazebrouck,59190,,0328415580,[],,true,true,sfr:03 28 41 55 80,false,,,true,fr
shopmium,Shopmium Dunkerque,51.0329375,2.3750745,48 bd Alexandre Iii,Dunkerque,59140,,0328511506,[],,true,true,sfr:03 28 51 15 06,false,,,true,fr
shopmium,Shopmium Dunkerque,51.0324044,2.3736858,88 bd Alexandre Iii,Dunkerque,59140,,0328669999,[],,true,true,sfr:03 28 66 99 99,false,,,true,fr
shopmium,Shopmium Remiremont,48.0172268,6.588928999999999,11 rue de la Xavee,Remiremont,88200,,0329221313,[],,true,true,sfr:03 29 22 13 13,false,,,true,fr
shopmium,Shopmium Epinal,48.17546480000001,6.44713,20 rue des Minimes,Epinal,88000,,0329295888,[],,true,true,sfr:03 29 29 58 88,false,,,true,fr
shopmium,Shopmium Saint Die Des Vosges,48.2863656,6.9494107,22 rue Thiers,Saint Die Des Vosges,88100,,0329421745,[],,true,true,sfr:03 29 42 17 45,false,,,true,fr
shopmium,Shopmium Saint Die Des Vosges,48.2874679,6.947767,c.cial Leclerc 10 rue la Madeleine ZA d'Ellieule 2,Saint Die Des Vosges,88100,,0329554580,[],,true,true,sfr:03 29 55 45 80,false,,,true,fr
shopmium,Shopmium Bar Le Duc,48.7723129,5.1627773,51 bd de la Rochelle,Bar Le Duc,55000,,0329794637,[],,true,true,sfr:03 29 79 46 37,false,,,true,fr
shopmium,Shopmium Jeuxey,48.20064499999999,6.488117,c.cial Carrefour 33 rue Saut Lecerf,Jeuxey,88000,,0329811587,[],,true,true,sfr:03 29 81 15 87,false,,,true,fr
shopmium,Shopmium Golbey,48.1902514,6.425898699999999,c.cial Leclerc av du General Leclerc,Golbey,88190,,0329813411,[],,true,true,sfr:03 29 81 34 11,false,,,true,fr
shopmium,Shopmium Verdun,49.1612376,5.3845846,42/44 rue Mazel,Verdun,55100,,0329855888,[],,true,true,sfr:03 29 85 58 88,false,,,true,fr
shopmium,Shopmium Beauvais,49.4087885,2.1164488,1 av Descartes,Beauvais,60000,,0344020614,[],,true,true,sfr:03 44 02 06 14,false,,,true,fr
shopmium,Shopmium Meru,49.236009,2.13544,c.cial Auchan les Marquises,Meru,60110,,0344023269,[],,true,true,sfr:03 44 02 32 69,false,,,true,fr
shopmium,Shopmium Beauvais,49.43100949999999,2.0834642,9 rue Carnot,Beauvais,60000,,0344060888,[],,true,true,sfr:03 44 06 08 88,false,,,true,fr
shopmium,Shopmium Noyon,49.5811027,2.9987451,6 place Cordouen,Noyon,60400,,0344097155,[],,true,true,sfr:03 44 09 71 55,false,,,true,fr
shopmium,Shopmium Venette,49.4098395,2.778046,57 av de l'Europe Lot Numero 6,Venette,60280,,0344202167,[],,true,true,sfr:03 44 20 21 67,false,,,true,fr
shopmium,Shopmium Saint Maximin,49.221903,2.449402,c.cial Cora RN,Saint Maximin,60740,,0344255167,[],,true,true,sfr:03 44 25 51 67,false,,,true,fr
shopmium,Shopmium Compiegne,49.4186193,2.8244729,30 rue de Solferino,Compiegne,60200,,0344380202,[],,true,true,sfr:03 44 38 02 02,false,,,true,fr
shopmium,Shopmium Crepy En Valois,49.2330942,2.8872211,33/35 rue Charles de Gaulle,Crepy En Valois,60800,,0344390404,[],,true,true,sfr:03 44 39 04 04,false,,,true,fr
shopmium,Shopmium Nogent Sur Oise,49.2711404,2.4815372,c.cial Auchan 110 av de l Europe,Nogent Sur Oise,60180,,0344537006,[],,true,true,sfr:03 44 53 70 06,false,,,true,fr
shopmium,Shopmium Beaune,47.02603000000001,4.840004,c.cial St Jacques Hyper Carrefour 9 av Chartles de Gaulle,Beaune,21200,,0380228735,[],,true,true,sfr:03 80 22 87 35,false,,,true,fr
shopmium,Shopmium Dijon,47.3230083,5.0383827,28/30 rue Musette,Dijon,21000,,0380305988,[],,true,true,sfr:03 80 30 59 88,false,,,true,fr
shopmium,Shopmium Quetigny,47.3095842,5.1036801,c.cial Carrefour Grand Quetigny av de Bourgogne,Quetigny,21800,,0380381835,[],,true,true,sfr:03 80 38 18 35,false,,,true,fr
shopmium,Shopmium Dijon,47.3225138,5.0364034,24 rue de la Liberte,Dijon,21000,,0380508750,[],,true,true,sfr:03 80 50 87 50,false,,,true,fr
shopmium,Shopmium Chenove,47.2867191,5.0168829,c.cial Geant Casino rue Longvic,Chenove,21300,,0380517703,[],,true,true,sfr:03 80 51 77 03,false,,,true,fr
shopmium,Shopmium Dijon,47.322047,5.04148,c.cial la Toison d'Or 52 Grand Mail,Dijon,21000,,0380715050,[],,true,true,sfr:03 80 71 50 50,false,,,true,fr
shopmium,Shopmium Besancon,47.2380147,6.0234665,46 Grande Rue,Besancon,25000,,0381255388,[],,true,true,sfr:03 81 25 53 88,false,,,true,fr
shopmium,Shopmium Montbeliard,47.5100264,6.7997339,64 rue Cuvier,Montbeliard,25200,,0381320636,[],,true,true,sfr:03 81 32 06 36,false,,,true,fr
shopmium,Shopmium Pontarlier,46.9052284,6.352060499999999,8 place Saint Pierre,Pontarlier,25300,,0381469888,[],,true,true,sfr:03 81 46 98 88,false,,,true,fr
shopmium,Shopmium Besancon,47.237829,6.024053899999999,Galerie c.cial Geant Chateaufarine route de Dole RN 73,Besancon,25000,,0381605004,[],,true,true,sfr:03 81 60 50 04,false,,,true,fr
shopmium,Shopmium Chalezeule,47.26318879999999,6.0623426,Galerie Commerciale Carrefour 1 chemin des Agasses,Chalezeule,25220,,0381889588,[],,true,true,sfr:03 81 88 95 88,false,,,true,fr
shopmium,Shopmium Mont Saint Martin,49.54188790000001,5.7803003,c.cial Auchan Pole Europe,Mont Saint Martin,54350,,0382231399,[],,true,true,sfr:03 82 23 13 99,false,,,true,fr
shopmium,Shopmium Longwy Haut,49.524426,5.763978,11 rue Margaine,Longwy Haut,54400,,0382239254,[],,true,true,sfr:03 82 23 92 54,false,,,true,fr
shopmium,Shopmium Thionville,49.35502409999999,6.142593,c.cial Carrefour Geric 33 rue Maillet Local B64,Thionville,57100,,0382518067,[],,true,true,sfr:03 82 51 80 67,false,,,true,fr
shopmium,Shopmium Thionville,49.357937,6.1657041,8 rue du Four Banal,Thionville,57100,,0382531418,[],,true,true,sfr:03 82 53 14 18,false,,,true,fr
shopmium,Shopmium Nancy,48.6881663,6.180765500000001,c.cial St Sebastien rue des Ponts,Nancy,54000,,0383275806,[],,true,true,sfr:03 83 27 58 06,false,,,true,fr
shopmium,Shopmium Nancy,48.6911734,6.1824201,25 rue Saint Dizier,Nancy,54000,,0383356000,[],,true,true,sfr:03 83 35 60 00,false,,,true,fr
shopmium,Shopmium Nancy,48.6901855,6.1806017,33 rue St Jean,Nancy,54000,,0383375785,[],,true,true,sfr:03 83 37 57 85,false,,,true,fr
shopmium,Shopmium Dommartin Les Touls,48.674213,5.927871,c.cial Leclerc,Dommartin Les Touls,54200,,0383432555,[],,true,true,sfr:03 83 43 25 55,false,,,true,fr
shopmium,Shopmium Houdemont,48.647188,6.176482,Galerie Ciale Houdemont RN 57,Houdemont,54180,,0383542974,[],,true,true,sfr:03 83 54 29 74,false,,,true,fr
shopmium,Shopmium Luneville,48.591355,6.4945225,6 place Leopold,Luneville,54300,,0383755517,[],,true,true,sfr:03 83 75 55 17,false,,,true,fr
shopmium,Shopmium Pont A Mousson,48.9022035,6.051120399999999,42 bis rue Victor Hugo,Pont A Mousson,54700,,0383833721,[],,true,true,sfr:03 83 83 37 21,false,,,true,fr
shopmium,Shopmium Lons Le Saunier,46.67321930000001,5.5513697,25 rue Saint Desire,Lons Le Saunier,39000,,0384434900,[],,true,true,sfr:03 84 43 49 00,false,,,true,fr
shopmium,Shopmium Dole,47.0928617,5.4935619,62 rue de Besancon,Dole,39100,,0384691999,[],,true,true,sfr:03 84 69 19 99,false,,,true,fr
shopmium,Shopmium Belfort,47.6375217,6.8577957,4 place Corbis,Belfort,90000,,0384901488,[],,true,true,sfr:03 84 90 14 88,false,,,true,fr
shopmium,Shopmium Vesoul,47.6207511,6.1555354,29 rue Paul Morel,Vesoul,70000,,0384977888,[],,true,true,sfr:03 84 97 78 88,false,,,true,fr
shopmium,Shopmium Macon,46.3046203,4.8336407,1 rue Sigorgne,Macon,71000,,0385229988,[],,true,true,sfr:03 85 22 99 88,false,,,true,fr
shopmium,Shopmium Chalon Sur Saone,46.7831248,4.8492697,c.cial la Thalie N6,Chalon Sur Saone,71100,,0385469266,[],,true,true,sfr:03 85 46 92 66,false,,,true,fr
shopmium,Shopmium Montceau Les Mines,46.673915,4.3633157,17 rue Carnot,Montceau Les Mines,71300,,0385679888,[],,true,true,sfr:03 85 67 98 88,false,,,true,fr
shopmium,Shopmium Le Creusot,46.8053683,4.4379875,53 rue du Marechal Foch,Le Creusot,71200,,0385730777,[],,true,true,sfr:03 85 73 07 77,false,,,true,fr
shopmium,Shopmium Autun,46.9484849,4.2984382,38 rue Aux Cordiers,Autun,71400,,0385869788,[],,true,true,sfr:03 85 86 97 88,false,,,true,fr
shopmium,Shopmium Chalon Sur Saone,46.7729216,4.858797099999999,c.cial Carrefour Sud rue Thomas Dumorey,Chalon Sur Saone,71100,,0385900312,[],,true,true,sfr:03 85 90 03 12,false,,,true,fr
shopmium,Shopmium Chalon Sur Saone,46.7832456,4.8510494,15 rue de la Banque,Chalon Sur Saone,71100,,0385930015,[],,true,true,sfr:03 85 93 00 15,false,,,true,fr
shopmium,Shopmium Chalon Sur Saone,46.7826677,4.8567846,38 Grande Rue,Chalon Sur Saone,71100,,0385949170,[],,true,true,sfr:03 85 94 91 70,false,,,true,fr
shopmium,Shopmium Auxerre,47.798202,3.573781,c.cial Geant,Auxerre,89000,,0386181414,[],,true,true,sfr:03 86 18 14 14,false,,,true,fr
shopmium,Shopmium Nevers,46.9897782,3.1621645,64 rue Francois Mitterrand,Nevers,58000,,0386215888,[],,true,true,sfr:03 86 21 58 88,false,,,true,fr
shopmium,Shopmium Marzy,46.98059,3.0932559,c.cial Carrefour Marzy route de Fouchambault,Marzy,58180,,0386710211,[],,true,true,sfr:03 86 71 02 11,false,,,true,fr
shopmium,Shopmium Sens,48.197346,3.2829612,78 rue de la Republique,Sens,89100,,0386837837,[],,true,true,sfr:03 86 83 78 37,false,,,true,fr
shopmium,Shopmium Sarrebourg,48.7237608,7.083711900000001,18 Grande Rue,Sarrebourg,57400,,0387034520,[],,true,true,sfr:03 87 03 45 20,false,,,true,fr
shopmium,Shopmium Marly,49.059828,6.154795,c.cial Leclerc ZAC Belle Fontaine,Marly,57155,,0387180632,[],,true,true,sfr:03 87 18 06 32,false,,,true,fr
shopmium,Shopmium Metz,49.1170027,6.175070499999999,2 rue Marguerite Pulh Demange angle 19 rue Serpenoise,Metz,57000,,0387181315,[],,true,true,sfr:03 87 18 13 15,false,,,true,fr
shopmium,Shopmium Sarreguemines,49.11174620000001,7.066569599999999,20 rue de l'Eglise,Sarreguemines,57200,,0387287064,[],,true,true,sfr:03 87 28 70 64,false,,,true,fr
shopmium,Shopmium Semecourt,49.197843,6.13615,c.cial Auchan Semecourt,Semecourt,57280,,0387316103,[],,true,true,sfr:03 87 31 61 03,false,,,true,fr
shopmium,Shopmium Metz,49.1193074,6.1757236,c.cial St Jacques Niveau 0,Metz,57000,,0387784816,[],,true,true,sfr:03 87 78 48 16,false,,,true,fr
shopmium,Shopmium Longeville Les Saint Avold,49.1174,6.650588,c.cial Cora Zone Heckenwald,Longeville  Les Saint Avold,57740,,0387839105,[],,true,true,sfr:03 87 83 91 05,false,,,true,fr
shopmium,Shopmium Forbach,49.185405,6.8977635,118 rue Nationale,Forbach,57600,,0387887111,[],,true,true,sfr:03 87 88 71 11,false,,,true,fr
shopmium,Shopmium Creutzwald,49.204987,6.696246899999999,Galerie Commerciale ZA,Creutzwald,57150,,0387932238,[],,true,true,sfr:03 87 93 22 38,false,,,true,fr
shopmium,Shopmium Haguenau,48.813288,7.791250000000001,12 Grande Rue,Haguenau,67500,,0388071188,[],,true,true,sfr:03 88 07 11 88,false,,,true,fr
shopmium,Shopmium Haguenau Cedex,48.81222,7.786102,65 Grande Rue,Haguenau,67500,,0388092650,[],,true,true,sfr:03 88 09 26 50,false,,,true,fr
shopmium,Shopmium Strasbourg,48.5837848,7.745723399999999,30 place Kleber,Strasbourg,67000,,0388219001,[],,true,true,sfr:03 88 21 90 01,false,,,true,fr
shopmium,Shopmium Strasbourg,48.5846555,7.7440762,6 rue du Noyer,Strasbourg,67000,,0388236868,[],,true,true,sfr:03 88 23 68 68,false,,,true,fr
shopmium,Shopmium Strasbourg,48.58891000000001,7.696651699999999,40 rue Charles Peguy,Strasbourg,67200,,0388280619,[],,true,true,sfr:03 88 28 06 19,false,,,true,fr
shopmium,Shopmium Dorlisheim,48.5274807,7.4965492,c.cial Cora 1 rue Mercure,Dorlisheim,67120,,0388381212,[],,true,true,sfr:03 88 38 12 12,false,,,true,fr
shopmium,Shopmium Illkirch,48.52854,7.711011,c.cial Auchan 6 route de Strasbourg,Illkirch,67400,,0388391735,[],,true,true,sfr:03 88 39 17 35,false,,,true,fr
shopmium,Shopmium Mundolsheim,48.6434829,7.7144412,c.cial Cora RN 63,Mundolsheim,67450,,0388626624,[],,true,true,sfr:03 88 62 66 24,false,,,true,fr
shopmium,Shopmium Saverne,48.7437501,7.356794700000001,100 Grande Rue,Saverne,67700,,0388712939,[],,true,true,sfr:03 88 71 29 39,false,,,true,fr
shopmium,Shopmium Selestat,48.2581822,7.4540797,12 rue des Chevaliers,Selestat,67600,,0388828040,[],,true,true,sfr:03 88 82 80 40,false,,,true,fr
shopmium,Shopmium Colmar,48.0793589,7.358511999999999,c.cial Duhlfeld Houssen Entree 1 Cellule N° 17,Colmar,68000,,0389244428,[],,true,true,sfr:03 89 24 44 28,false,,,true,fr
shopmium,Shopmium Cernay,47.7946533,7.169133299999999,c.cial Leclerc 6 av d'Alsace,Cernay,68700,,0389262529,[],,true,true,sfr:03 89 26 25 29,false,,,true,fr
shopmium,Shopmium Wittenheim,47.808291,7.3120151,c.cial Cora Local B2/130 route de Soultz,Wittenheim,68270,,0389322831,[],,true,true,sfr:03 89 32 28 31,false,,,true,fr
shopmium,Shopmium Mulhouse,47.7471538,7.3396471,8 rue Merciere,Mulhouse,68200,,0389368818,[],,true,true,sfr:03 89 36 88 18,false,,,true,fr
shopmium,Shopmium Colmar,48.0781011,7.355618100000001,8 rue des Boulangers,Colmar,68000,,0389414399,[],,true,true,sfr:03 89 41 43 99,false,,,true,fr
shopmium,Shopmium Illzach,47.7711283,7.386759899999999,c.cial Carrefour Ile Napoleon 14 rue de Berne,Illzach,68110,,0389617422,[],,true,true,sfr:03 89 61 74 22,false,,,true,fr
shopmium,Shopmium Bourgoin Jallieu,45.5866797,5.277733899999999,14 rue de la Liberte,Bourgoin Jallieu,38300,,0437030004,[],,true,true,sfr:04 37 03 00 04,false,,,true,fr
shopmium,Shopmium Bourgoin Jallieu,45.5972792,5.2665245,c.cial Leclerc 15 av Henri Barbusse,Bourgoin Jallieu,38300,,0437030557,[],,true,true,sfr:04 37 03 05 57,false,,,true,fr
shopmium,Shopmium Saint Martin D'heres,45.1851093,5.764267299999999,c.cial Geant av Gabriel Peri,Saint Martin D'heres,38400,,0438370722,[],,true,true,sfr:04 38 37 07 22,false,,,true,fr
shopmium,Shopmium Grenoble,45.1703012,5.723450499999999,c.cial Carrefour Grand place 47 rue Grande Place,Grenoble,38100,,0438491997,[],,true,true,sfr:04 38 49 19 97,false,,,true,fr
shopmium,Shopmium Cabries,43.4631256,5.365873199999999,c.cial Avant Cap Cd6 Plan de Campagne,Cabries,13480,,0442021223,[],,true,true,sfr:04 42 02 12 23,false,,,true,fr
shopmium,Shopmium La Ciotat,43.1864283,5.600281,c.cial de l'Ancre Marine chemin du Puits de Brunet,La Ciotat,13600,,0442030043,[],,true,true,sfr:04 42 03 00 43,false,,,true,fr
shopmium,Shopmium Aubagne,43.2926781,5.5676425,145 chemin de Merlancon route de la Bedoule,Aubagne,13400,,0442040505,[],,true,true,sfr:04 42 04 05 05,false,,,true,fr
shopmium,Shopmium Marignane,43.411925,5.2189885,c.cial Intermarche av du 8 Mai 1945,Marignane,13700,,0442096192,[],,true,true,sfr:04 42 09 61 92,false,,,true,fr
shopmium,Shopmium Aix En Provence,43.5263753,5.4459322,3 cours Mirabeau,Aix En Provence,13100,,0442209221,[],,true,true,sfr:04 42 20 92 21,false,,,true,fr
